Simulation,Supremum_Mt,Final_Wt
271,2.6637226769592126,-3.3150401389943753
272,1.724864212690677,-0.3819233444187151
273,3.230850795674808,2.9100400876004304
274,0.22816669950744028,-1.387925785521507
275,1.4061130956400458,-4.877025437462502
276,5.362065564297032,4.473406411720948
277,1.7995018647643581,-2.718079225392458
278,1.732228569274971,-0.8228193671581844
279,3.8725026284913917,1.2830644753283218
280,1.0797735962055333,-0.877850371893512
281,1.1857272873557867,-2.526166328150181
282,2.5507689445903674,-0.49451602673962763
283,3.391038275885073,-0.5400074432959918
284,5.617727344776421,4.927215100218517
285,0.31525986773179004,-8.273507684618844
286,1.485304266885045,0.024170839061084165
287,0.4902641540586876,-0.749818272731594
288,0.40395077568669163,-0.424088122616322
289,7.0801209009986374,6.899273273422543
290,2.513293365866104,-1.4222410373545815
291,0.0,-8.9222420498999
292,6.301819701713277,6.118171911504957
293,4.043663364648766,1.5255611727667167
294,0.7055163616801579,-1.8121438632642084
295,1.786135917023247,1.4275609289811138
296,0.69095841921329,-5.34068347281356
297,0.5321524146073482,-3.3948972690737085
298,3.065145289144177,0.01757241086680217
299,10.486314093233434,10.12365267692036
300,1.2573503499488838,-0.1514009617384634
301,2.7703337366345933,1.9095608739449714
302,1.3673885980489193,-1.4308935649772574
303,1.8824297508457213,-0.10357105888812015
304,2.8079006866671072,-0.45800746973349865
305,1.199438693509492,-5.916274834273317
306,0.0,-5.60818417074118
307,2.096668761409086,-2.3153628168904317
308,0.04697192162371015,-1.3705191186842351
309,0.9841516757460262,0.8171726291542256
310,1.0608441058566274,-3.6667528610206923
311,0.6391272631854436,-2.833564971249249
312,4.436474125574503,-0.2706251775274952
313,6.444945307763677,5.374124575971837
314,0.8681202398787049,-4.7796899020310235
315,1.23784080676102,-6.399344459078898
316,5.062970829659824,3.3845527614592013
317,1.173700076510766,-3.7203932428995987
318,5.157163498993594,4.04728554666871
319,4.230114512980962,2.641624935178616
320,6.874920968310524,4.604478400451699
321,2.7149031742533745,2.484906249408204
322,5.979225500802302,5.0668219930290395
323,6.7243062592729,6.3806258723417395
324,0.4816784782836717,-0.5697383489157655
325,3.4327745149173587,3.4327745149173587
326,0.5433768188779464,-1.2862081457756416
327,4.892456691576871,4.179190675723015
328,0.8523125877573934,-1.5238238835639457
329,2.171133333972941,-0.7842720436086067
330,7.2506108995146885,6.46448690234391
331,2.487228377467554,1.940129484652532
332,1.8713567437872456,-1.0540391776122655
333,7.144491503238931,4.0331164397598815
334,1.675257421523276,-0.5667851043876864
335,1.7643568884697158,-0.08291728317261315
336,0.4943994297851329,-5.868241567375767
337,0.8026854884424026,-3.617346422398886
338,1.4057608582969054,-2.552402528467104
339,3.067945457109343,-1.417641545986486
340,0.0,-4.053804080401263
341,3.3989170811391545,0.6787073722582165
342,7.448891964827831,4.961361092034994
343,1.9056534942475187,0.029829840229027564
344,0.44593634595120957,-4.9640084706522565
345,0.2679119683305726,0.253525160213149
346,0.6669790052416195,-1.4369228504455807
347,1.773604218551557,-6.15940246850259
348,3.866049399163211,1.9428691654426549
349,1.707147000516708,1.3557937473542687
350,3.0442442575988142,1.8361502119415865
351,1.4100527092236932,0.7604778578510064
352,0.4855860066517187,-1.6347584701831077
353,4.316508622515832,2.4045016899906884
354,0.04505884753058499,-2.172011949044237
355,1.1917193448673231,-1.4759798798705626
356,0.2187529709821117,-1.9827293284118122
357,4.848567330467835,4.541457721957796
358,2.5940633153521446,1.2344630960322434
359,2.983380148746732,2.2449460623058557
360,2.539688057301477,1.3998537588947235
361,5.2876384060708155,2.263528222296789
362,1.5516768722274503,0.7920708687661502
363,4.319275082794346,3.657184407541805
364,1.7315113308093246,1.004673484876834
365,0.909340164622511,-5.604624808772119
366,4.181745461006095,3.1523426442780926
367,0.4116139742442496,-4.806413698382412
368,2.520877984180033,2.520877984180033
