P_est_300
2.122605363984674254e-01,2.934865900383141768e-01,7.662835249042145198e-03,3.448275862068965469e-03,2.444444444444444364e-01,2.386973180076628342e-01
2.628750559785042462e-01,0.000000000000000000e+00,3.546798029556650356e-01,3.739364084191670323e-01,4.030452306314375246e-03,4.478280340349305444e-03
6.351446718419195836e-03,2.494707127734650809e-01,2.173606210303458131e-01,1.764290755116443288e-03,2.939308398023994240e-01,2.311220889202540707e-01
1.925133689839572115e-01,1.662210338680926991e-01,2.263814616755793208e-01,1.782531194295900075e-03,2.014260249554367110e-01,2.116755793226381410e-01
1.790909090909090784e-01,0.000000000000000000e+00,2.709090909090909327e-01,2.993939393939393789e-01,2.463636363636363680e-01,4.242424242424242854e-03
2.412823397075365695e-01,2.176602924634420677e-01,2.249718785151856235e-03,2.260967379077615247e-01,3.121484814398200469e-01,5.624296962879640586e-04
